id_anuncio,id_host,nombre_host,cantidad_anuncios_host,cantidad_total_anuncios_host,barrio,latitud,longitud,tipo_alojamiento,capacidad,precio,noches_minimas,noches_maximas,puntuacion_general,puntuacion_ubicacion,puntuacion_valor,licencia,last_scraped,precio_por_persona,tipo_host,tipo_licencia
1061490653718744976,142418483,Joan,16,23,l'Antiga Esquerra de l'Eixample,41.385350596765214,2.1575235711320926,Entire home/apt,4,189.0,5,365,4.96,4.93,4.82,HUTB-003434,2025-09-15,47.25,professional,Licensed
1061564789392372524,32037490,SweetInn,267,279,la Nova Esquerra de l'Eixample,41.37953013583681,2.1516220885547366,Entire home/apt,8,320.0,1,365,4.06,4.64,4.0,HUTB-007358,2025-09-14,40.0,professional,Licensed
1061570890253488479,3556337,Alejandro,84,89,la Sagrada Família,41.4048751,2.180268,Entire home/apt,5,201.0,1,365,4.82,4.83,4.61,HUTB-009814,2025-09-15,40.2,professional,Licensed
1061624165040197107,357946540,Adria,452,651,la Dreta de l'Eixample,41.39947074277202,2.164906405984363,Private room,1,,33,360,,,,,2025-09-15,,professional,No license
1061640658376368303,357946540,Adria,452,651,Sant Antoni,41.37619,2.16068,Private room,1,,33,360,,,,,2025-09-15,,professional,No license
1061651123594662433,357946540,Adria,452,651,Sant Andreu,41.43454,2.19303,Private room,1,27.0,33,360,,,,,2025-09-14,27.0,professional,No license
1061656135660660063,357946540,Adria,452,651,la Dreta de l'Eixample,41.39045,2.1634,Private room,1,,33,360,4.0,5.0,4.0,,2025-09-15,,professional,No license
1062442661525515068,21472437,Benjamin,9,17,el Poble Sec,41.37433,2.16343,Entire home/apt,6,175.0,4,365,4.74,4.71,4.47,HUTB-006262,2025-09-15,29.17,professional,Licensed
1062927172084196580,294265812,Fer,18,85,la Dreta de l'Eixample,41.38740113838942,2.171701155374544,Private room,2,53.0,3,90,,,,Exempt,2025-09-15,26.5,professional,Exempt
1062950022270504456,294265812,Fer,18,85,el Barri Gòtic,41.38587,2.17159,Private room,2,31.0,3,90,3.0,4.67,3.33,Exempt,2025-09-15,15.5,professional,Exempt
1063028158635853784,4700787,Lauren,1,1,Sarrià,41.3965695,2.1228736,Entire home/apt,2,90.0,32,180,,,,,2025-09-14,45.0,individual,No license
1063150547706188679,48390436,Morgane,1,1,el Poble Sec,41.37181,2.16675,Entire home/apt,2,55.0,31,180,5.0,4.0,4.0,,2025-09-15,27.5,individual,No license
1063517232449382303,32037490,SweetInn,267,279,la Dreta de l'Eixample,41.39457433990045,2.162614236328196,Entire home/apt,4,309.0,1,365,4.45,4.68,4.19,HUTB-007558,2025-09-15,77.25,professional,Licensed
1063520957037604252,231620539,Sebastian Marcos,1,2,el Raval,41.38053162064715,2.173497149049976,Entire home/apt,2,72.0,31,250,5.0,4.78,4.89,Exempt,2025-09-15,36.0,professional,Exempt
1063534066357675534,270704,Leonardo,1,1,la Barceloneta,41.38004,2.19192,Entire home/apt,2,,31,364,,,,,2025-09-15,,individual,No license
1063865744557247641,20231571,Joanna,1,2,Hostafrancs,41.3760144,2.1414442,Entire home/apt,4,88.0,31,365,,,,,2025-09-14,22.0,professional,No license
1064254263788633705,49431960,Nina,3,11,el Raval,41.38106743828721,2.172041450861391,Private room,1,32.0,32,180,,,,,2025-09-15,32.0,professional,No license
1064280619767582262,20790978,Apartaments Turistics Barcelona S.L,21,23,el Fort Pienc,41.400550261612025,2.1826768970426627,Entire home/apt,8,149.0,32,365,5.0,5.0,5.0,,2025-09-14,18.62,professional,No license
1064283065914033088,555217374,Nieves,1,1,la Vila de Gràcia,41.4026166745545,2.153946912267966,Entire home/apt,3,67.0,31,1125,5.0,5.0,4.67,ESFCNT00000806600034990900000000000000000000000000003,2025-09-15,22.33,individual,Licensed
1064289751279789702,114383595,Marta,2,3,el Poblenou,41.405150034941215,2.2050882890890966,Entire home/apt,4,124.0,32,325,5.0,5.0,4.71,ESFCNT00000807200041101000000000000000000000000000003,2025-09-15,31.0,professional,Licensed
1064300075953350279,43590972,Joaquim,2,2,Sant Antoni,41.3809264,2.1582599,Entire home/apt,4,185.0,2,1125,4.86,4.88,4.81,HUTB-004262,2025-09-15,46.25,professional,Licensed
1064327649481305140,49431960,Nina,3,11,el Raval,41.38003205109583,2.1720226317481206,Private room,2,36.0,32,196,,,,,2025-09-15,18.0,professional,No license
1064807415681778054,357946540,Adria,452,651,el Barri Gòtic,41.38052,2.18161,Private room,1,,33,360,,,,,2025-09-15,,professional,No license
1064812864932117445,357946540,Adria,452,651,el Barri Gòtic,41.38049,2.18172,Private room,1,,33,360,,,,,2025-09-15,,professional,No license
1064818019824268988,357946540,Adria,452,651,el Barri Gòtic,41.38088850127854,2.1795689637122435,Private room,1,,33,360,,,,,2025-09-15,,professional,No license
1064821790675838179,357946540,Adria,452,651,el Barri Gòtic,41.38041,2.1815,Private room,1,,33,360,,,,,2025-09-15,,professional,No license
1064883477318214120,469084039,Shun,2,3,el Raval,41.37799025975531,2.1699896268512524,Entire home/apt,2,,32,364,4.67,4.33,4.33,Exempt,2025-09-15,,professional,Exempt
1065155242248589457,1447144,Jacob,426,618,la Nova Esquerra de l'Eixample,41.37954907163743,2.151883764888024,Entire home/apt,8,469.0,1,330,,,,ESFCTU00E208067000389186000000000000000000HUTB0073590,2025-09-14,58.62,professional,Licensed
1065348408187271377,136873960,Jordi,8,9,la Maternitat i Sant Ramon,41.37880346400262,2.1220642859609296,Entire home/apt,4,249.0,31,120,5.0,4.82,4.91,Exempt,2025-09-15,62.25,professional,Exempt
1065422325867497833,357946540,Adria,452,651,el Raval,41.37478,2.17379,Private room,1,48.0,33,360,5.0,5.0,5.0,,2025-09-15,48.0,professional,No license
1065545331992222260,357946540,Adria,452,651,el Camp d'en Grassot i Gràcia Nova,41.40481864599875,2.164163481150507,Private room,1,33.0,33,360,,,,,2025-09-14,33.0,professional,No license
1065556655007961431,357946540,Adria,452,651,el Camp d'en Grassot i Gràcia Nova,41.40267,2.16378,Private room,1,,33,360,3.5,4.5,3.0,,2025-09-15,,professional,No license
1065751573868396394,63229593,Serennia,12,13,la Dreta de l'Eixample,41.38743,2.16556,Entire home/apt,9,575.0,3,30,4.5,5.0,4.7,ESFCTU0000080560003132460000000000000000000HUTB-85777,2025-09-15,63.89,professional,Licensed
1065960640690912948,20790978,Apartaments Turistics Barcelona S.L,21,23,el Carmel,41.42377560000001,2.1578278,Entire home/apt,5,100.0,32,330,,,,Exempt,2025-09-14,20.0,professional,Exempt
1066034557696112967,537411805,Antony,2,3,el Barri Gòtic,41.37995241968604,2.1744158327811705,Private room,2,107.0,1,90,5.0,4.87,4.91,Exempt,2025-09-15,53.5,professional,Exempt
1066439844257198477,449485386,Joaquín,118,127,la Vila de Gràcia,41.40472,2.15101,Private room,1,91.0,32,365,,,,,2025-09-15,91.0,professional,No license
1066452249103753160,449485386,Joaquín,118,127,el Raval,41.378397790010894,2.172379723389552,Private room,1,,32,365,,,,,2025-09-15,,professional,No license
1066457291814708328,455185866,Harmony Serviced Residences,15,15,la Dreta de l'Eixample,41.38956,2.16401,Entire home/apt,2,145.0,31,365,4.5,4.75,4.0,Exempt,2025-09-15,72.5,professional,Exempt
1066544293473222955,3556337,Alejandro,84,89,el Fort Pienc,41.3958245,2.1806807,Entire home/apt,5,153.0,32,365,5.0,5.0,4.0,Exempt,2025-09-15,30.6,professional,Exempt
1066691304930802885,75620994,Sabrina,25,33,el Barri Gòtic,41.3811129,2.1813046,Entire home/apt,4,85.0,31,365,5.0,5.0,4.0,Exempt,2025-09-15,21.25,professional,Exempt
1066739276519704477,555930338,Lucas,1,1,"Sant Pere, Santa Caterina i la Ribera",41.3852508,2.1782941,Entire home/apt,4,140.0,32,180,5.0,5.0,5.0,,2025-09-15,35.0,individual,No license
1066848065922778763,965053,Marta,1,1,el Poblenou,41.40286,2.20404,Entire home/apt,5,99.0,32,131,5.0,5.0,5.0,ESFCNT00000807200034226000000000000000000000000000003,2025-09-15,19.8,individual,Licensed
1067249106190955676,346367515,Ukio,904,966,Sarrià,41.397025351209976,2.123168184259714,Entire home/apt,4,119.0,32,330,,,,ESFCNT00000806100044920800000000000000000000000000001,2025-09-14,29.75,professional,Licensed
1067330713187856300,435083769,Rodrigo,1,1,"Sant Pere, Santa Caterina i la Ribera",41.38952093565732,2.1786223604703414,Entire home/apt,3,100.0,32,365,,,,Exempt,2025-09-15,33.33,individual,Exempt
1067355145079325648,39789054,MYCOlive - Mani,324,354,la Sagrada Família,41.40301,2.18035,Private room,1,65.0,15,365,4.0,4.5,4.0,Exempt,2025-09-15,65.0,professional,Exempt
1067355510904713510,39789054,MYCOlive - Mani,324,354,la Sagrada Família,41.40321,2.18054,Private room,1,65.0,10,365,3.0,4.75,3.25,Exempt,2025-09-15,65.0,professional,Exempt
1067355512632184497,39789054,MYCOlive - Mani,324,354,la Sagrada Família,41.40285,2.1794,Private room,1,72.0,15,365,3.0,5.0,2.0,Exempt,2025-09-15,72.0,professional,Exempt
1067833426553578767,39789054,MYCOlive - Mani,324,354,el Coll,41.41933,2.15045,Private room,2,78.0,7,365,5.0,5.0,4.5,Exempt,2025-09-14,39.0,professional,Exempt
1067833452391775080,39789054,MYCOlive - Mani,324,354,el Carmel,41.42148,2.15045,Private room,2,62.0,31,365,5.0,5.0,5.0,Exempt,2025-09-14,31.0,professional,Exempt
1067833468221407267,39789054,MYCOlive - Mani,324,354,el Carmel,41.42117,2.15174,Private room,1,69.0,7,365,5.0,5.0,5.0,Exempt,2025-09-14,69.0,professional,Exempt
1068073619903406777,69424118,Maria Olga,1,2,el Congrés i els Indians,41.42181937805672,2.1809067946997875,Entire home/apt,2,,32,300,5.0,5.0,4.73,,2025-09-15,,professional,No license
1068940426979024567,9548670,Nougava,25,25,les Corts,41.38635,2.13964,Entire home/apt,4,110.0,30,365,5.0,5.0,4.75,ESFCNT00000806000083008500000000000000000000000000007,2025-09-14,27.5,professional,Licensed
1069354399922359798,97343466,Juliane,1,1,el Poble Sec,41.37481,2.16406,Private room,1,,2,5,4.87,4.94,4.69,Exempt,2025-09-15,,individual,Exempt
1069421828421936909,459692907,Mireia,19,19,el Barri Gòtic,41.37907,2.18006,Entire home/apt,2,84.0,32,334,5.0,4.5,5.0,ESFCNT00000811900024105300000000000000000000000000003,2025-09-15,42.0,professional,Licensed
1069480841499856359,381581981,Montse,1,2,Sants - Badal,41.37507,2.12656,Private room,2,115.0,1,360,4.93,4.79,4.82,ESHFNT00000806500052821500100000000000000000000000009,2025-09-14,57.5,professional,Licensed
1069643013409765982,520153506,ALLforFLAT,12,13,Vallcarca i els Penitents,41.41453502998488,2.149149939357222,Entire home/apt,8,113.0,7,365,4.95,4.65,4.76,ESFCTU00000804800066168700000000000000000HUTB-0094494,2025-09-15,14.12,professional,Licensed
1069765339983009634,386791415,Luciana,1,3,Sant Andreu,41.43930368706761,2.1870138868689537,Private room,2,81.0,2,1125,4.94,4.78,4.9,Exempt,2025-09-14,40.5,professional,Exempt
1069767464415400271,520153506,ALLforFLAT,12,13,Vallcarca i els Penitents,41.410780918007646,2.1472994998776027,Entire home/apt,4,140.0,7,365,4.86,4.76,4.78,ESFCTU00000804800042942300000000000000000000008523420,2025-09-15,35.0,professional,Licensed
1069793026837903600,520153506,ALLforFLAT,12,13,el Parc i la Llacuna del Poblenou,41.39326,2.18822,Entire home/apt,7,248.0,7,365,4.85,4.87,4.81,HUTB-001735,2025-09-14,35.43,professional,Licensed
1070034203423385161,377498115,Roger,17,21,el Parc i la Llacuna del Poblenou,41.3975552,2.1932484,Entire home/apt,3,93.0,32,364,4.4,4.6,4.8,Exempt,2025-09-14,31.0,professional,Exempt
1070065447521875184,491705829,Vlad,3,3,la Maternitat i Sant Ramon,41.37813315602985,2.124577749300008,Entire home/apt,2,166.0,3,365,4.79,4.61,4.54,HUTB-012878,2025-09-15,83.0,professional,Licensed
1070080386415027218,63229593,Serennia,12,13,la Dreta de l'Eixample,41.38601889632752,2.1671461250566098,Entire home/apt,9,556.0,1,365,4.86,5.0,4.57,ESFCTU00000805600027938200000000000000000HUTB-0090270,2025-09-15,61.78,professional,Licensed
1070085520257237602,159863824,Gala,2,3,la Nova Esquerra de l'Eixample,41.37919,2.15212,Private room,1,40.0,32,365,5.0,5.0,4.8,,2025-09-14,40.0,professional,No license
1070092845980222899,5729069,Barcelona,16,81,el Poblenou,41.39902,2.20483,Entire home/apt,6,312.0,1,365,4.5,5.0,3.75,HUTB-005062,2025-09-15,52.0,professional,Licensed
1070112674418632936,19533490,Aroa,1,2,el Guinardó,41.42522997272263,2.1732153082289734,Entire home/apt,3,108.0,31,365,,,,Exempt,2025-09-14,36.0,professional,Exempt
1070136699102954479,4459553,AB Apartment Barcelona,232,275,el Poble Sec,41.37453650483408,2.155821095536911,Entire home/apt,4,224.0,1,1125,4.73,4.63,4.53,HUTB-076869,2025-09-15,56.0,professional,Licensed
1070159399888598036,346367515,Ukio,904,966,Sant Gervasi - la Bonanova,41.40454715365889,2.13985543696644,Entire home/apt,6,186.0,32,330,,,,ESFCNT00000805900001484700000000000000000000000000005,2025-09-14,31.0,professional,Licensed
1070171778669192940,346367515,Ukio,904,966,la Dreta de l'Eixample,41.39237872977222,2.174517798381022,Entire home/apt,6,185.0,32,330,,,,,2025-09-15,30.83,professional,No license
1070256814713382946,3744544,Marta+Paul,34,42,Sant Antoni,41.37711580000001,2.1639525,Entire home/apt,2,165.0,3,7,4.87,4.84,4.43,hutb-002651,2025-09-15,82.5,professional,Licensed
1070281803747977841,357946540,Adria,452,651,la Nova Esquerra de l'Eixample,41.38593,2.15203,Private room,2,,33,360,,,,,2025-09-15,,professional,No license
1070316029453630246,357946540,Adria,452,651,la Dreta de l'Eixample,41.39129,2.16121,Private room,1,,33,360,,,,,2025-09-15,,professional,No license
1070332018745976417,357946540,Adria,452,651,el Raval,41.37496,2.17194,Private room,1,36.0,33,360,,,,,2025-09-15,36.0,professional,No license
1070359490619629297,357946540,Adria,452,651,la Nova Esquerra de l'Eixample,41.38078898702452,2.1483786234647435,Private room,1,35.0,33,360,,,,,2025-09-15,35.0,professional,No license
1070395124905304249,2757645,Anna-Ralph,7,9,el Poble Sec,41.37427677875956,2.167265205742974,Entire home/apt,3,190.0,3,365,4.89,4.71,4.74,HUTB-002025,2025-09-15,63.33,professional,Licensed
1070469123497043279,25502424,Jay,1,1,l'Antiga Esquerra de l'Eixample,41.38660878487573,2.1574200679597584,Entire home/apt,3,79.0,31,65,5.0,5.0,4.67,,2025-09-15,26.33,individual,No license
1070553060706259047,357946540,Adria,452,651,el Poble Sec,41.37431,2.16591,Private room,1,34.0,33,365,,,,,2025-09-15,34.0,professional,No license
1070558191838462343,357946540,Adria,452,651,el Poble Sec,41.372222557138144,2.16468836224342,Private room,1,,33,365,,,,,2025-09-15,,professional,No license
1070756883922664676,125431338,Joaquin,1,2,el Parc i la Llacuna del Poblenou,41.40085103015343,2.195276005711861,Private room,2,52.0,31,365,,,,,2025-09-15,26.0,professional,No license
1070860009389942241,557024023,Valerio,1,1,el Fort Pienc,41.3987054,2.1829495,Private room,1,22.0,31,180,5.0,5.0,4.75,Exempt,2025-09-14,22.0,individual,Exempt
1070889680442532829,4459553,AB Apartment Barcelona,232,275,el Camp de l'Arpa del Clot,41.41115373006894,2.177680860622583,Entire home/apt,7,236.0,1,1125,4.48,4.48,4.38,HUTB-008423,2025-09-15,33.71,professional,Licensed
1070890182797598138,4459553,AB Apartment Barcelona,232,275,el Camp de l'Arpa del Clot,41.41282992680977,2.1792773188621486,Entire home/apt,4,154.0,1,1125,4.8,4.68,4.64,HUTB-008422,2025-09-15,38.5,professional,Licensed
1070890523807058941,4459553,AB Apartment Barcelona,232,275,el Camp de l'Arpa del Clot,41.41104868956091,2.177784364587405,Entire home/apt,8,260.0,1,1125,4.63,4.63,4.58,HUTB-005415,2025-09-15,32.5,professional,Licensed
1070891017719675367,4459553,AB Apartment Barcelona,232,275,el Camp de l'Arpa del Clot,41.41276978181254,2.177268566912543,Entire home/apt,5,206.0,1,1125,4.57,4.64,4.48,HUTB-005417,2025-09-15,41.2,professional,Licensed
1070891435325502970,4459553,AB Apartment Barcelona,232,275,el Camp de l'Arpa del Clot,41.4108656400309,2.1776470214158903,Entire home/apt,6,218.0,1,1125,4.55,4.63,4.23,HUTB-005416,2025-09-15,36.33,professional,Licensed
1070891860365064409,4459553,AB Apartment Barcelona,232,275,el Camp de l'Arpa del Clot,41.41108112667391,2.1794962853422954,Entire home/apt,4,163.0,1,1125,4.69,4.61,4.28,HUTB-008419,2025-09-15,40.75,professional,Licensed
1070913119630846907,4085156,BBarcelona,19,22,la Sagrada Família,41.408232,2.179164,Entire home/apt,8,272.0,1,365,4.5,4.75,4.5,ESHFTU00000807300089437700900000000000000HUTB-0107349,2025-09-15,34.0,professional,Licensed
1070944756182957813,464619192,Monica,1,3,el Raval,41.37932102162163,2.171393593558848,Private room,3,49.0,31,365,4.74,4.16,4.68,Exempt,2025-09-15,16.33,professional,Exempt
1070960528427098280,505337971,Casa Jam,6,6,la Vila de Gràcia,41.404484545465984,2.1598979656067074,Private room,3,100.0,1,1125,4.75,4.76,4.57,AJ000598,2025-09-15,33.33,professional,Licensed
1070985918114617655,1414702,Ferran,24,106,la Dreta de l'Eixample,41.3997526,2.1733751,Entire home/apt,4,141.0,1,365,4.25,4.94,4.38,HUTB-008381,2025-09-15,35.25,professional,Licensed
1070993678656798230,43023333,Roger,7,7,la Sagrada Família,41.41063,2.1767,Private room,1,28.0,90,365,,,,Exempt,2025-09-15,28.0,professional,Exempt
1070997631243183268,43023333,Roger,7,7,la Sagrada Família,41.4106,2.17725,Private room,1,37.0,90,365,,,,Exempt,2025-09-15,37.0,professional,Exempt
1071001307375160538,547661959,Ezequiel,10,10,la Barceloneta,41.38208569248817,2.1886063084711034,Entire home/apt,2,220.0,3,365,4.53,4.74,4.44,HUTB-002642,2025-09-15,110.0,professional,Licensed
1071007929922201209,547661959,Ezequiel,10,10,la Barceloneta,41.38116,2.18682,Entire home/apt,2,210.0,3,365,4.65,4.79,4.35,HUTB-002643,2025-09-15,105.0,professional,Licensed
1071075880304040574,547661959,Ezequiel,10,10,la Barceloneta,41.38077,2.18691,Entire home/apt,2,226.0,3,365,4.5,4.81,4.31,HUTB-002636,2025-09-14,113.0,professional,Licensed
1071188666823259019,299462,Stay U-Nique,282,428,la Sagrada Família,41.40707,2.17111,Entire home/apt,6,138.0,2,365,4.61,4.9,4.59,ESFCTU00000805800050872100000000000000000HUTB-0765486,2025-09-15,23.0,professional,Licensed
1071336361765013976,357946540,Adria,452,651,el Poble Sec,41.37196,2.16558,Private room,1,33.0,33,365,4.0,5.0,2.0,,2025-09-15,33.0,professional,No license
1071341082893449795,357946540,Adria,452,651,el Poble Sec,41.37238359622614,2.165572367072258,Private room,1,35.0,33,365,,,,,2025-09-15,35.0,professional,No license
1071711865667463671,265193861,BeBarceloner,162,175,Sants,41.37428995134689,2.132670497143513,Entire home/apt,3,601.0,32,365,3.5,4.0,3.5,,2025-09-15,200.33,professional,No license
1071766701152864155,133912,Achille,2,3,la Dreta de l'Eixample,41.388389,2.1725192,Entire home/apt,4,,31,365,,,,,2025-09-15,,professional,No license
1071767665433870526,351328829,Daniel,7,12,Hostafrancs,41.3761517245919,2.141008283527873,Entire home/apt,2,145.0,1,365,4.5,4.75,4.25,HUTB-004292,2025-09-15,72.5,professional,Licensed
1071803652130386346,557282128,Sergei,1,2,la Dreta de l'Eixample,41.39071034237649,2.174980728020001,Private room,1,31.0,31,700,,,,,2025-09-15,31.0,professional,No license
1072227406582783017,346367515,Ukio,904,966,Sarrià,41.39483,2.12437,Entire home/apt,4,71.0,32,330,,,,ESFCNT00000806100009827700000000000000000000000000007,2025-09-14,17.75,professional,Licensed
1072234263528825440,71615,Mireia,41,46,el Coll,41.4183779,2.15052,Entire home/apt,5,118.0,1,365,4.4,4.07,4.07,ESFCTU00000804800039414100000000000000HUTB-012141-358,2025-09-14,23.6,professional,Licensed
1072248835539992927,17407430,Matthieu,1,2,el Barri Gòtic,41.38774453819454,2.1725386508954103,Entire home/apt,4,320.0,32,365,,,,Exempt,2025-09-15,80.0,professional,Exempt
1072258364252752038,19372527,María,1,2,la Maternitat i Sant Ramon,41.37944,2.12755,Private room,1,138.0,1,10,5.0,5.0,5.0,Exempt,2025-09-14,138.0,professional,Exempt
1072260260294054301,445185135,Estancias,17,17,el Raval,41.37831,2.16417,Private room,1,42.0,4,330,4.43,4.29,4.33,HUTB-120407,2025-09-15,42.0,professional,Licensed
1072270900074870111,313101920,Alba,7,10,"Sant Pere, Santa Caterina i la Ribera",41.38928401963764,2.1789783634584525,Entire home/apt,2,105.0,32,333,4.83,4.83,4.33,Exempt,2025-09-15,52.5,professional,Exempt
